temperature,gyroscopeX,gyroscopeY,gyroscopeZ,accelerometerX,accelerometerY,accelerometerZ,magnetometerX,magnetometerY,magnetometerZ,vcc,uptime,time
18.460089,0.04577637,-0.08392334,-0.03814697,-0.00091553,-0.02142334,1.02294922,59.54216385,349.06491089,354.23077393,2,34524370,1487057289
18.424147,-0.10681152,-0.08392334,0.00762939,-0.00225830,-0.02276611,1.02331543,59.54216385,349.06491089,354.23077393,2,34524437,1487057289
18.448109,0.01525879,0.08392334,-0.07629395,0.00091553,-0.01995850,1.02239990,50.78596115,357.87966919,345.79669189,2,34524477,1487057289
18.430138,-0.10681152,0.00000000,0.03814697,-0.00097656,-0.02221680,1.02319336,50.78596115,357.87966919,345.79669189,2,34524513,1487057289
18.436129,-0.08392334,-0.09918213,-0.08392334,-0.00164795,-0.01947021,1.02111816,50.78596115,357.87966919,345.79669189,2,34524542,1487057289
18.439123,0.10681152,0.03814697,-0.07629395,-0.00292969,-0.01940918,1.02307129,59.54216385,359.64263916,333.98901367,2,34524575,1487057289
18.454100,-0.05340576,-0.02288818,-0.00762939,-0.00012207,-0.02087402,1.02331543,59.54216385,359.64263916,333.98901367,2,34524605,1487057289
18.436129,-0.09918213,-0.06103516,-0.06103516,-0.00042725,-0.02093506,1.02008057,59.54216385,359.64263916,333.98901367,2,34524634,1487057289
18.451103,-0.06866455,-0.04577637,-0.03051758,-0.00067139,-0.02136230,1.01892090,59.54216385,359.64263916,333.98901367,2,34524663,1487057289
18.418158,-0.07629395,-0.03051758,0.04577637,-0.00109863,-0.01916504,1.01818848,59.54216385,359.64263916,333.98901367,2,34524694,1487057289
18.430138,-0.09155273,-0.09918213,0.11444092,-0.00268555,-0.01983643,1.02386475,43.78100204,354.35375977,359.29119873,2,34524725,1487057289
18.430138,-0.09155273,0.00762939,0.03051758,-0.00054932,-0.02221680,1.02270508,43.78100204,354.35375977,359.29119873,2,34524755,1487057289
18.463085,-0.08392334,-0.08392334,-0.06866455,0.00079346,-0.02160645,1.02099609,43.78100204,354.35375977,359.29119873,2,34524784,1487057289
18.454100,-0.12207031,0.00000000,0.00000000,-0.00225830,-0.02093506,1.02069092,43.78100204,354.35375977,359.29119873,2,34524813,1487057289
18.430138,-0.01525879,-0.02288818,-0.09918213,-0.00183105,-0.01928711,1.02038574,52.53720474,359.64263916,357.60440063,2,34524843,1487057289
18.439123,0.01525879,0.04577637,0.00000000,-0.00042725,-0.02160645,1.02301025,52.53720474,359.64263916,357.60440063,2,34524875,1487057289
18.436129,-0.09155273,-0.06866455,-0.06103516,-0.00054932,-0.02239990,1.02026367,52.53720474,359.64263916,357.60440063,2,34524904,1487057289
18.460089,-0.19836426,0.03051758,0.01525879,-0.00073242,-0.02191162,1.01965332,52.53720474,359.64263916,357.60440063,2,34524933,1487057289
18.448109,0.05340576,-0.05340576,0.00000000,-0.00030518,-0.01965332,1.02587891,40.27852249,350.82785034,342.42306519,2,34524963,1487057289
18.460089,-0.08392334,-0.00762939,-0.04577637,0.00024414,-0.01971436,1.01916504,40.27852249,350.82785034,342.42306519,2,34524993,1487057289
18.457094,-0.09155273,0.03051758,-0.02288818,-0.00134277,-0.02069092,1.02093506,40.27852249,350.82785034,342.42306519,2,34525022,1487057289
18.421152,0.03814697,-0.03814697,0.05340576,-0.00079346,-0.02398682,1.02258301,40.27852249,350.82785034,342.42306519,2,34525052,1487057290
18.439123,-0.12207031,0.03051758,0.03814697,-0.00085449,-0.01940918,1.02691650,47.28348160,357.87966919,349.17031860,2,34525081,1487057290
18.448109,-0.06866455,-0.06103516,-0.00762939,-0.00048828,-0.02136230,1.02532959,47.28348160,357.87966919,349.17031860,2,34525111,1487057290
18.442118,-0.06103516,-0.01525879,-0.09155273,0.00085449,-0.01928711,1.02227783,47.28348160,357.87966919,349.17031860,2,34525140,1487057290
18.439123,-0.16021729,-0.11444092,0.09155273,-0.00054932,-0.01989746,1.02197266,47.28348160,357.87966919,349.17031860,2,34525169,1487057290
18.433132,-0.09155273,-0.06866455,-0.05340576,0.00030518,-0.02239990,1.02081299,59.54216385,352.59082031,333.98901367,2,34525198,1487057290
18.448109,-0.12969971,0.00000000,-0.00762939,-0.00146484,-0.02044678,1.01940918,59.54216385,352.59082031,333.98901367,2,34525228,1487057290
18.439123,-0.02288818,0.00000000,-0.07629395,-0.00274658,-0.02172852,1.02313232,59.54216385,352.59082031,333.98901367,2,34525257,1487057290
18.427143,-0.04577637,0.04577637,0.00762939,0.00030518,-0.01879883,1.02203369,59.54216385,352.59082031,333.98901367,2,34525291,1487057290
18.439123,-0.01525879,-0.06866455,-0.03051758,0.00097656,-0.02209473,1.02154541,54.28844452,357.87966919,335.67581177,2,34525318,1487057290
18.421152,-0.09918213,-0.04577637,-0.02288818,-0.00140381,-0.02087402,1.02227783,54.28844452,357.87966919,335.67581177,2,34525348,1487057290
18.433132,-0.21362305,-0.12207031,0.02288818,-0.00146484,-0.02001953,1.02044678,54.28844452,357.87966919,335.67581177,2,34525377,1487057290
18.439123,0.03051758,-0.02288818,-0.10681152,-0.00018311,-0.02270508,1.01977539,54.28844452,357.87966919,335.67581177,2,34525407,1487057290
18.436129,0.02288818,-0.12969971,0.00762939,-0.00122070,-0.02148438,1.02099609,54.28844452,357.87966919,335.67581177,2,34525436,1487057290
18.442118,-0.01525879,-0.06103516,0.01525879,-0.00250244,-0.02001953,1.02215576,54.28844452,350.82785034,355.91757202,2,34525465,1487057290
18.451103,-0.06103516,0.02288818,0.03814697,-0.00115967,-0.01947021,1.01867676,54.28844452,350.82785034,355.91757202,2,34525496,1487057290
18.448109,-0.07629395,-0.02288818,0.00000000,-0.00213623,-0.02178955,1.02215576,54.28844452,350.82785034,355.91757202,2,34525527,1487057290
18.439123,-0.01525879,0.02288818,0.02288818,-0.00183105,-0.02160645,1.02026367,54.28844452,350.82785034,355.91757202,2,34525556,1487057290
18.418158,-0.19836426,0.04577637,0.00000000,-0.00158691,-0.02233887,1.02001953,54.28844452,361.40557861,349.17031860,2,34525585,1487057290
18.442118,-0.06866455,0.04577637,-0.03051758,0.00006104,-0.02215576,1.01892090,54.28844452,361.40557861,349.17031860,2,34525616,1487057290
18.460089,0.03814697,-0.02288818,-0.03051758,0.00061035,-0.01983643,1.02270508,54.28844452,361.40557861,349.17031860,2,34525647,1487057290
18.433132,-0.03814697,-0.00762939,-0.02288818,-0.00097656,-0.02246094,1.02038574,54.28844452,361.40557861,349.17031860,2,34525676,1487057290
18.427143,-0.09155273,-0.03051758,0.04577637,-0.00067139,-0.02233887,1.02197266,43.78100204,368.45739746,345.79669189,2,34525705,1487057290
18.436129,-0.03051758,-0.01525879,-0.05340576,-0.00030518,-0.01934814,1.02368164,43.78100204,368.45739746,345.79669189,2,34525735,1487057290
18.448109,0.02288818,-0.04577637,0.02288818,-0.00085449,-0.02142334,1.02020264,43.78100204,368.45739746,345.79669189,2,34525765,1487057290
18.427143,-0.03051758,-0.03814697,-0.05340576,-0.00085449,-0.02044678,1.02209473,43.78100204,368.45739746,345.79669189,2,34525798,1487057290
18.436129,-0.01525879,-0.00762939,0.00000000,-0.00097656,-0.01873779,1.02233887,54.28844452,336.72421265,352.54394531,2,34525835,1487057290
18.436129,-0.12207031,-0.00762939,-0.00762939,-0.00183105,-0.02209473,1.02294922,54.28844452,336.72421265,352.54394531,2,34525864,1487057290
18.430138,-0.09155273,-0.02288818,-0.01525879,0.00000000,-0.02160645,1.02185059,54.28844452,336.72421265,352.54394531,2,34525895,1487057290
18.418158,-0.13732910,-0.01525879,-0.06866455,-0.00085449,-0.01983643,1.02185059,54.28844452,336.72421265,352.54394531,2,34525924,1487057290
18.436129,-0.00762939,-0.01525879,-0.04577637,-0.00097656,-0.02136230,1.02166748,47.28348160,347.30194092,339.04943848,2,34525954,1487057290
18.433132,0.00762939,-0.02288818,-0.03814697,-0.00152588,-0.02178955,1.01959229,47.28348160,347.30194092,339.04943848,2,34525984,1487057290
18.439123,0.00000000,-0.12207031,0.02288818,-0.00177002,-0.02142334,1.02282715,47.28348160,347.30194092,339.04943848,2,34526013,1487057290
18.436129,0.00000000,0.03814697,-0.06103516,0.00067139,-0.02148438,1.02014160,47.28348160,347.30194092,339.04943848,2,34526042,1487057291
18.460089,-0.07629395,0.07629395,-0.02288818,0.00054932,-0.02459717,1.02374268,66.54712677,359.64263916,344.10989380,2,34526072,1487057291
18.448109,0.10681152,0.01525879,-0.06866455,0.00048828,-0.02069092,1.01788330,66.54712677,359.64263916,344.10989380,2,34526105,1487057291
18.448109,-0.04577637,-0.03814697,-0.00762939,-0.00262451,-0.02117920,1.02117920,66.54712677,359.64263916,344.10989380,2,34526136,1487057291
18.436129,-0.03051758,-0.09155273,-0.00762939,-0.00158691,-0.02337646,1.02276611,66.54712677,359.64263916,344.10989380,2,34526165,1487057291
18.418158,-0.01525879,0.00762939,-0.03814697,-0.00219727,-0.02136230,1.02337646,57.79092407,347.30194092,345.79669189,2,34526194,1487057291
18.451103,-0.05340576,-0.08392334,-0.00762939,-0.00018311,-0.02020264,1.02423096,57.79092407,347.30194092,345.79669189,2,34526223,1487057291
18.448109,-0.11444092,0.01525879,-0.02288818,-0.00146484,-0.02111816,1.02331543,57.79092407,347.30194092,345.79669189,2,34526252,1487057291
18.469074,-0.03814697,0.02288818,0.05340576,-0.00109863,-0.01940918,1.01922607,57.79092407,347.30194092,345.79669189,2,34526281,1487057291
18.418158,-0.13732910,0.00000000,-0.06866455,0.00073242,-0.02282715,1.02178955,59.54216385,349.06491089,340.73626709,2,34526316,1487057291
18.439123,-0.15258789,-0.06103516,0.02288818,-0.00097656,-0.01983643,1.02203369,59.54216385,349.06491089,340.73626709,2,34526350,1487057291
18.436129,-0.13732910,-0.07629395,-0.08392334,-0.00158691,-0.02038574,1.01971436,59.54216385,349.06491089,340.73626709,2,34526380,1487057291
18.451103,-0.09918213,0.07629395,0.00762939,-0.00177002,-0.02203369,1.02435303,59.54216385,349.06491089,340.73626709,2,34526411,1487057291
18.448109,-0.10681152,-0.02288818,-0.01525879,-0.00170898,-0.02197266,1.01922607,61.29340363,357.87966919,345.79669189,2,34526440,1487057291
18.445114,-0.06866455,0.01525879,-0.01525879,0.00000000,-0.02099609,1.02081299,61.29340363,357.87966919,345.79669189,2,34526469,1487057291
18.451103,-0.08392334,-0.06103516,0.00000000,-0.00073242,-0.02081299,1.02148438,61.29340363,357.87966919,345.79669189,2,34526498,1487057291
18.433132,-0.09155273,-0.00762939,0.06866455,-0.00213623,-0.02239990,1.02056885,61.29340363,357.87966919,345.79669189,2,34526527,1487057291
18.433132,-0.02288818,-0.07629395,0.04577637,-0.00085449,-0.02215576,1.02362061,61.29340363,357.87966919,345.79669189,2,34526558,1487057291
18.445114,0.06103516,-0.05340576,-0.11444092,-0.00091553,-0.02117920,1.02392578,45.53224182,356.11672974,340.73626709,2,34526587,1487057291
18.460089,-0.10681152,-0.04577637,-0.03814697,-0.00213623,-0.02337646,1.02301025,45.53224182,356.11672974,340.73626709,2,34526617,1487057291
18.460089,0.00000000,-0.01525879,-0.01525879,-0.00170898,-0.02099609,1.02404785,45.53224182,356.11672974,340.73626709,2,34526646,1487057291
18.481056,-0.08392334,0.03814697,-0.03051758,-0.00091553,-0.02087402,1.02185059,45.53224182,356.11672974,340.73626709,2,34526675,1487057291
18.430138,-0.00762939,-0.00762939,0.00000000,-0.00024414,-0.02099609,1.02661133,54.28844452,364.93148804,355.91757202,2,34526704,1487057291
18.445114,-0.02288818,0.03051758,0.00000000,-0.00225830,-0.02099609,1.01953125,54.28844452,364.93148804,355.91757202,2,34526734,1487057291
18.430138,0.00762939,0.00000000,-0.00762939,-0.00201416,-0.02166748,1.02087402,54.28844452,364.93148804,355.91757202,2,34526763,1487057291
18.454100,-0.19836426,-0.02288818,-0.03814697,-0.00201416,-0.01904297,1.01971436,54.28844452,364.93148804,355.91757202,2,34526793,1487057291
18.439123,0.02288818,-0.01525879,-0.11444092,0.00000000,-0.02197266,1.02185059,63.04464340,338.48718262,344.10989380,2,34526827,1487057291
18.448109,-0.04577637,-0.03051758,-0.08392334,0.00073242,-0.02197266,1.02520752,63.04464340,338.48718262,344.10989380,2,34526858,1487057291
18.442118,-0.09918213,-0.12969971,-0.00762939,-0.00103760,-0.02087402,1.01922607,63.04464340,338.48718262,344.10989380,2,34526891,1487057291
18.448109,-0.08392334,-0.02288818,-0.01525879,-0.00183105,-0.02081299,1.02276611,63.04464340,338.48718262,344.10989380,2,34526923,1487057291
18.451103,0.01525879,-0.05340576,-0.03814697,-0.00091553,-0.02117920,1.02337646,49.03472137,349.06491089,354.23077393,2,34526952,1487057291
18.460089,-0.10681152,-0.06866455,-0.03051758,-0.00030518,-0.02227783,1.02001953,49.03472137,349.06491089,354.23077393,2,34526982,1487057291
18.451103,-0.16021729,-0.02288818,0.01525879,-0.00262451,-0.02136230,1.01843262,49.03472137,349.06491089,354.23077393,2,34527011,1487057291
18.448109,0.00000000,-0.15258789,0.01525879,0.00048828,-0.02075195,1.02191162,49.03472137,349.06491089,354.23077393,2,34527041,1487057292
18.436129,0.02288818,-0.03051758,-0.01525879,-0.00061035,-0.02093506,1.02111816,54.28844452,350.82785034,339.04943848,2,34527070,1487057292
18.421152,0.00762939,-0.00762939,-0.06866455,-0.00164795,-0.02191162,1.01995850,54.28844452,350.82785034,339.04943848,2,34527100,1487057292
18.439123,-0.15258789,0.09918213,0.00000000,-0.00134277,-0.02349854,1.02154541,54.28844452,350.82785034,339.04943848,2,34527134,1487057292
18.436129,-0.02288818,-0.03051758,0.00000000,-0.00244141,-0.02050781,1.02301025,54.28844452,350.82785034,339.04943848,2,34527165,1487057292
18.442118,0.02288818,0.08392334,0.06866455,0.00036621,-0.02148438,1.02215576,43.78100204,371.98330688,342.42306519,2,34527194,1487057292
18.457094,-0.06103516,0.07629395,-0.07629395,-0.00195312,-0.02038574,1.02386475,43.78100204,371.98330688,342.42306519,2,34527237,1487057292
18.436129,-0.09918213,-0.01525879,-0.12969971,-0.00164795,-0.02282715,1.01977539,43.78100204,371.98330688,342.42306519,2,34527280,1487057292
18.427143,-0.02288818,-0.03051758,-0.02288818,-0.00158691,-0.02160645,1.02001953,43.78100204,371.98330688,342.42306519,2,34527309,1487057292
18.460089,-0.09155273,0.03814697,0.00762939,-0.00299072,-0.02032471,1.02014160,45.53224182,359.64263916,347.48352051,2,34527340,1487057292
18.448109,-0.12969971,0.05340576,0.00000000,-0.00097656,-0.02111816,1.02008057,45.53224182,359.64263916,347.48352051,2,34527370,1487057292
18.460089,-0.07629395,-0.06103516,-0.00762939,-0.00030518,-0.02203369,1.02410889,45.53224182,359.64263916,347.48352051,2,34527399,1487057292
18.451103,-0.03814697,-0.02288818,-0.04577637,-0.00073242,-0.02185059,1.01727295,45.53224182,359.64263916,347.48352051,2,34527428,1487057292
18.433132,-0.09155273,0.03051758,0.02288818,0.00061035,-0.02160645,1.02160645,43.78100204,371.98330688,335.67581177,2,34527459,1487057292
18.445114,0.06866455,-0.00762939,0.03051758,-0.00109863,-0.02062988,1.01867676,43.78100204,371.98330688,335.67581177,2,34527490,1487057292
18.442118,-0.06103516,-0.03814697,-0.01525879,0.00000000,-0.02044678,1.02227783,43.78100204,371.98330688,335.67581177,2,34527519,1487057292
18.439123,0.03051758,0.00000000,0.00000000,-0.00073242,-0.02001953,1.01910400,43.78100204,371.98330688,335.67581177,2,34527551,1487057292
18.445114,-0.12207031,-0.10681152,-0.03051758,-0.00006104,-0.02069092,1.02355957,50.78596115,357.87966919,339.04943848,2,34527580,1487057292
18.454100,-0.11444092,0.00762939,-0.02288818,-0.00115967,-0.02374268,1.02093506,50.78596115,357.87966919,339.04943848,2,34527610,1487057292
18.451103,-0.10681152,0.07629395,-0.06103516,-0.00177002,-0.02081299,1.02435303,50.78596115,357.87966919,339.04943848,2,34527641,1487057292
18.454100,-0.06866455,0.10681152,0.00762939,-0.00128174,-0.02081299,1.02325439,50.78596115,357.87966919,339.04943848,2,34527672,1487057292
18.430138,-0.06103516,-0.06103516,-0.02288818,-0.00231934,-0.01995850,1.02307129,61.29340363,350.82785034,342.42306519,2,34527701,1487057292
18.469074,0.04577637,0.06103516,0.01525879,0.00085449,-0.02117920,1.01837158,61.29340363,350.82785034,342.42306519,2,34527731,1487057292
18.445114,-0.06103516,0.02288818,0.00000000,-0.00097656,-0.02209473,1.02435303,61.29340363,350.82785034,342.42306519,2,34527759,1487057292
18.472071,0.03814697,-0.00762939,0.01525879,-0.00164795,-0.02172852,1.01739502,61.29340363,350.82785034,342.42306519,2,34527788,1487057292
18.460089,-0.16021729,-0.06866455,-0.02288818,-0.00134277,-0.01983643,1.02252197,63.04464340,345.53900146,354.23077393,2,34527817,1487057292
18.445114,-0.09155273,-0.06103516,0.03814697,-0.00097656,-0.02105713,1.02215576,63.04464340,345.53900146,354.23077393,2,34527847,1487057292
18.439123,-0.12207031,0.06866455,0.00000000,-0.00097656,-0.02264404,1.02191162,63.04464340,345.53900146,354.23077393,2,34527876,1487057292
18.421152,-0.08392334,0.00762939,-0.06866455,-0.00164795,-0.01977539,1.02368164,63.04464340,345.53900146,354.23077393,2,34527905,1487057292
18.430138,-0.03051758,-0.03814697,0.00000000,-0.00006104,-0.02008057,1.02044678,54.28844452,361.40557861,335.67581177,2,34527934,1487057292
18.442118,-0.03814697,0.00762939,-0.04577637,-0.00152588,-0.02178955,1.02221680,54.28844452,361.40557861,335.67581177,2,34527964,1487057292
18.457094,-0.08392334,-0.03051758,0.00762939,-0.00097656,-0.02209473,1.02233887,54.28844452,361.40557861,335.67581177,2,34527993,1487057292
18.454100,0.01525879,-0.06103516,-0.09155273,0.00097656,-0.02148438,1.02136230,54.28844452,361.40557861,335.67581177,2,34528022,1487057292
18.451103,-0.13732910,0.03814697,0.04577637,-0.00122070,-0.01965332,1.02130127,54.28844452,361.40557861,335.67581177,2,34528056,1487057293
18.448109,-0.13732910,-0.02288818,-0.13732910,-0.00036621,-0.02105713,1.02197266,43.78100204,347.30194092,355.91757202,2,34528087,1487057293
18.433132,-0.10681152,0.05340576,0.03814697,-0.00115967,-0.02166748,1.01879883,43.78100204,347.30194092,355.91757202,2,34528117,1487057293
18.460089,-0.15258789,0.00000000,0.04577637,-0.00109863,-0.02191162,1.01953125,43.78100204,347.30194092,355.91757202,2,34528151,1487057293
18.445114,-0.12207031,-0.03051758,0.03814697,-0.00061035,-0.02203369,1.02069092,43.78100204,347.30194092,355.91757202,2,34528180,1487057293
18.436129,-0.07629395,0.03814697,-0.01525879,-0.00238037,-0.02154541,1.02349854,49.03472137,349.06491089,340.73626709,2,34528210,1487057293
18.451103,-0.08392334,0.02288818,0.08392334,-0.00109863,-0.02166748,1.02166748,49.03472137,349.06491089,340.73626709,2,34528240,1487057293
18.439123,0.03051758,0.00000000,-0.03814697,-0.00097656,-0.02032471,1.02203369,49.03472137,349.06491089,340.73626709,2,34528269,1487057293
18.448109,-0.08392334,0.07629395,0.03814697,-0.00103760,-0.02050781,1.02239990,49.03472137,349.06491089,340.73626709,2,34528298,1487057293
18.439123,0.03814697,-0.02288818,0.01525879,0.00012207,-0.02209473,1.02246094,45.53224182,345.53900146,354.23077393,2,34528327,1487057293
18.445114,-0.17547607,-0.04577637,-0.04577637,0.00024414,-0.02056885,1.02026367,45.53224182,345.53900146,354.23077393,2,34528363,1487057293
18.439123,0.00000000,-0.03051758,-0.08392334,-0.00262451,-0.02081299,1.02026367,45.53224182,345.53900146,354.23077393,2,34528394,1487057293
18.436129,-0.09155273,0.05340576,0.04577637,-0.00054932,-0.02191162,1.02227783,45.53224182,345.53900146,354.23077393,2,34528423,1487057293
18.439123,-0.03051758,0.01525879,-0.12969971,-0.00134277,-0.02136230,1.02301025,61.29340363,354.35375977,339.04943848,2,34528452,1487057293
18.433132,-0.11444092,-0.05340576,0.01525879,-0.00189209,-0.02081299,1.01824951,61.29340363,354.35375977,339.04943848,2,34528483,1487057293
18.439123,-0.14495850,-0.04577637,0.02288818,-0.00061035,-0.02056885,1.02392578,61.29340363,354.35375977,339.04943848,2,34528514,1487057293
18.448109,0.00000000,-0.11444092,-0.04577637,-0.00085449,-0.02038574,1.02178955,61.29340363,354.35375977,339.04943848,2,34528543,1487057293
18.427143,-0.02288818,0.02288818,-0.06866455,-0.00018311,-0.02258301,1.02124023,50.78596115,364.93148804,345.79669189,2,34528572,1487057293
18.463085,0.00762939,-0.01525879,-0.06866455,-0.00012207,-0.01867676,1.02081299,50.78596115,364.93148804,345.79669189,2,34528603,1487057293
18.442118,-0.01525879,0.03814697,0.02288818,-0.00128174,-0.02154541,1.02215576,50.78596115,336.72421265,342.42306519,2,34528685,1487057293
18.454100,0.05340576,0.00000000,-0.04577637,-0.00177002,-0.02026367,1.02069092,50.78596115,336.72421265,342.42306519,2,34528715,1487057293
18.463085,-0.01525879,-0.01525879,-0.06103516,-0.00061035,-0.02178955,1.02343750,50.78596115,336.72421265,342.42306519,2,34528744,1487057293
18.445114,-0.06103516,-0.02288818,-0.03814697,-0.00054932,-0.02441406,1.01782227,50.78596115,336.72421265,342.42306519,2,34528777,1487057293
18.439123,0.06866455,-0.02288818,-0.02288818,-0.00103760,-0.01861572,1.02020264,47.28348160,354.35375977,339.04943848,2,34528808,1487057293
18.445114,0.00000000,0.10681152,0.02288818,-0.00140381,-0.02081299,1.02404785,47.28348160,354.35375977,339.04943848,2,34528838,1487057293
18.451103,-0.07629395,0.01525879,-0.00762939,-0.00048828,-0.02185059,1.02075195,47.28348160,354.35375977,339.04943848,2,34528871,1487057293
18.451103,-0.11444092,0.02288818,-0.09918213,-0.00024414,-0.02221680,1.02166748,47.28348160,354.35375977,339.04943848,2,34528901,1487057293
18.445114,-0.01525879,-0.09918213,0.01525879,0.00018311,-0.02148438,1.02148438,61.29340363,354.35375977,352.54394531,2,34528930,1487057293
18.466080,-0.04577637,0.01525879,-0.02288818,-0.00012207,-0.02130127,1.02301025,61.29340363,354.35375977,352.54394531,2,34528969,1487057293
18.448109,-0.08392334,-0.00762939,0.04577637,-0.00048828,-0.02056885,1.01904297,61.29340363,354.35375977,352.54394531,2,34528998,1487057293
18.439123,-0.03051758,0.02288818,0.03814697,0.00152588,-0.02136230,1.01953125,61.29340363,354.35375977,352.54394531,2,34529029,1487057294
18.433132,0.02288818,0.08392334,0.03814697,-0.00140381,-0.02130127,1.02075195,52.53720474,345.53900146,340.73626709,2,34529056,1487057294
18.454100,-0.03051758,-0.09918213,-0.00762939,-0.00091553,-0.02154541,1.02075195,52.53720474,345.53900146,340.73626709,2,34529086,1487057294
18.445114,-0.01525879,0.03051758,0.03051758,-0.00097656,-0.02294922,1.02142334,52.53720474,345.53900146,340.73626709,2,34529115,1487057294
18.463085,0.00762939,-0.02288818,-0.15258789,-0.00048828,-0.02105713,1.01727295,52.53720474,345.53900146,340.73626709,2,34529144,1487057294
18.445114,-0.09155273,-0.06103516,0.03814697,-0.00122070,-0.02160645,1.02239990,57.79092407,343.77603149,342.42306519,2,34529178,1487057294
18.445114,0.08392334,0.04577637,-0.07629395,0.00067139,-0.02093506,1.02185059,57.79092407,343.77603149,342.42306519,2,34529209,1487057294
18.430138,-0.08392334,0.03814697,0.00000000,-0.00122070,-0.02081299,1.02337646,57.79092407,343.77603149,342.42306519,2,34529238,1487057294
18.448109,0.02288818,-0.01525879,-0.12207031,0.00030518,-0.02044678,1.02166748,57.79092407,343.77603149,342.42306519,2,34529267,1487057294
18.436129,-0.05340576,-0.03814697,-0.01525879,-0.00231934,-0.02020264,1.02142334,57.79092407,343.77603149,342.42306519,2,34529295,1487057294
18.457094,-0.03051758,-0.06866455,0.00762939,-0.00207520,-0.02062988,1.02130127,52.53720474,359.64263916,350.85714722,2,34529324,1487057294
18.466080,-0.07629395,0.00000000,-0.00762939,-0.00079346,-0.02056885,1.02050781,52.53720474,359.64263916,350.85714722,2,34529354,1487057294
18.442118,-0.00762939,-0.07629395,-0.06103516,-0.00097656,-0.02081299,1.02325439,52.53720474,359.64263916,350.85714722,2,34529383,1487057294
18.442118,-0.03051758,-0.00762939,0.03814697,-0.00079346,-0.02124023,1.01989746,52.53720474,359.64263916,350.85714722,2,34529412,1487057294
18.445114,-0.01525879,-0.03814697,-0.06103516,-0.00134277,-0.01916504,1.02471924,49.03472137,363.16854858,350.85714722,2,34529441,1487057294
18.439123,-0.07629395,-0.01525879,-0.01525879,-0.00134277,-0.02050781,1.02154541,49.03472137,363.16854858,350.85714722,2,34529471,1487057294
18.451103,-0.13732910,-0.09155273,0.01525879,-0.00183105,-0.02020264,1.01959229,49.03472137,363.16854858,350.85714722,2,34529500,1487057294
18.442118,-0.04577637,-0.01525879,-0.03814697,-0.00122070,-0.02233887,1.01910400,49.03472137,363.16854858,350.85714722,2,34529528,1487057294
18.445114,-0.11444092,-0.06103516,-0.09918213,-0.00225830,-0.02117920,1.02044678,56.03968430,359.64263916,367.72528076,2,34529558,1487057294
18.442118,-0.05340576,0.00000000,0.00762939,-0.00048828,-0.01934814,1.02026367,56.03968430,359.64263916,367.72528076,2,34529588,1487057294
18.439123,-0.09918213,-0.04577637,-0.02288818,-0.00262451,-0.02117920,1.01995850,56.03968430,359.64263916,367.72528076,2,34529617,1487057294
18.433132,-0.07629395,0.02288818,-0.04577637,-0.00006104,-0.02081299,1.02380371,56.03968430,359.64263916,367.72528076,2,34529646,1487057294
18.433132,-0.04577637,-0.05340576,0.02288818,-0.00115967,-0.02105713,1.02148438,56.03968430,359.64263916,367.72528076,2,34529675,1487057294
18.463085,-0.08392334,0.00000000,0.00762939,-0.00268555,-0.02221680,1.02105713,61.29340363,350.82785034,355.91757202,2,34529704,1487057294
18.448109,0.05340576,-0.03814697,-0.05340576,-0.00103760,-0.02044678,1.02227783,61.29340363,350.82785034,355.91757202,2,34529734,1487057294
18.466080,-0.10681152,-0.03051758,-0.03051758,0.00054932,-0.02093506,1.02062988,61.29340363,350.82785034,355.91757202,2,34529763,1487057294
18.436129,-0.08392334,0.05340576,0.02288818,-0.00036621,-0.02130127,1.01977539,61.29340363,350.82785034,355.91757202,2,34529797,1487057294
18.430138,-0.03051758,-0.09155273,-0.01525879,-0.00115967,-0.02044678,1.02325439,64.79588318,354.35375977,349.17031860,2,34529827,1487057294
18.418158,-0.12207031,0.07629395,0.07629395,-0.00048828,-0.02014160,1.02246094,64.79588318,354.35375977,349.17031860,2,34529857,1487057294
18.427143,-0.12207031,0.06866455,-0.02288818,-0.00012207,-0.02038574,1.02221680,64.79588318,354.35375977,349.17031860,2,34529886,1487057294
18.433132,0.01525879,0.07629395,0.00000000,0.00085449,-0.02130127,1.02001953,64.79588318,354.35375977,349.17031860,2,34529916,1487057294
18.439123,-0.01525879,-0.03814697,0.06866455,-0.00012207,-0.01971436,1.02441406,38.52728271,356.11672974,340.73626709,2,34529945,1487057294
18.451103,-0.09155273,0.09918213,-0.02288818,-0.00134277,-0.02087402,1.02191162,38.52728271,356.11672974,340.73626709,2,34529975,1487057294
18.463085,-0.04577637,0.00762939,-0.03051758,-0.00091553,-0.02081299,1.01922607,38.52728271,356.11672974,340.73626709,2,34530005,1487057294
18.445114,0.03051758,0.04577637,0.00762939,-0.00115967,-0.01995850,1.02026367,38.52728271,356.11672974,340.73626709,2,34530036,1487057295
18.424147,-0.06103516,-0.05340576,-0.04577637,-0.00201416,-0.02166748,1.02087402,59.54216385,359.64263916,354.23077393,2,34530066,1487057295
18.454100,0.04577637,-0.00762939,-0.00762939,-0.00128174,-0.02014160,1.01550293,59.54216385,359.64263916,354.23077393,2,34530099,1487057295
18.448109,0.01525879,-0.06103516,-0.01525879,-0.00054932,-0.01928711,1.02056885,59.54216385,359.64263916,354.23077393,2,34530131,1487057295
